CPU	 1	 0
CPU	 3	 0.01665
CPU	 5	 0
CPU	 7	 0.016675
CPU	 9	 0.016675
CPU	 11	 0
CPU	 13	 0
CPU	 15	 0
CPU	 17	 0.016675
CPU	 19	 0
CPU	 21	 0
CPU	 23	 0.01665
CPU	 25	 0.016675
CPU	 27	 0
CPU	 29	 0.016675
CPU	 31	 0
CPU	 33	 0
CPU	 35	 0.016675
CPU	 37	 0
CPU	 39	 0
CPU	 41	 0
CPU	 43	 0.016675
CPU	 45	 0.01665
CPU	 47	 0.01665
CPU	 49	 0.01665
CPU	 51	 0.016675
CPU	 53	 0.016675
CPU	 55	 0.01665
CPU	 57	 0.016675
CPU	 59	 0.033325
CPU	 61	 0.03335
CPU	 63	 0.016675
CPU	 65	 0.03335
CPU	 67	 0.033325
CPU	 69	 0.016675
CPU	 71	 0.033325
CPU	 73	 0.016675
CPU	 75	 0.016675
CPU	 77	 0.033325
CPU	 79	 0.016675
CPU	 81	 0.016675
CPU	 83	 0.016675
CPU	 85	 0.016675
CPU	 87	 0.016675
CPU	 89	 0.01665
CPU	 91	 0.016675
CPU	 93	 0.033325
CPU	 95	 0.016675
CPU	 97	 0.01665
CPU	 99	 0.03335
CPU	 101	 0.033325
CPU	 103	 0.033325
CPU	 105	 0.016675
CPU	 107	 0.05
CPU	 109	 0.05
CPU	 111	 0.033325
CPU	 113	 0.016675
CPU	 115	 0.05
CPU	 117	 0.033325
CPU	 119	 0.03335
CPU	 121	 0.06665
CPU	 123	 0.05
CPU	 125	 0.05
CPU	 127	 0.03335
CPU	 129	 0.033325
CPU	 131	 0.05
CPU	 133	 0.033325
CPU	 135	 0.03335
CPU	 137	 0.05
CPU	 139	 0.033325
CPU	 141	 0.05
CPU	 143	 0.05
CPU	 145	 0.05
CPU	 147	 0.033325
CPU	 149	 0.066675
CPU	 151	 0.06665
CPU	 153	 0.05
CPU	 155	 0.05
CPU	 157	 0.06665
CPU	 159	 0.05
CPU	 161	 0.05
CPU	 163	 0.033325
CPU	 165	 0.03335
CPU	 167	 0.05
CPU	 169	 0.05
CPU	 171	 0.083325
CPU	 173	 0.066675
CPU	 175	 0.05
CPU	 177	 0.05
CPU	 179	 0.05
CPU	 181	 0.083325
CPU	 183	 0.066675
CPU	 185	 0.083325
CPU	 187	 0.066675
CPU	 189	 0.05
CPU	 191	 0.05
CPU	 193	 0.033325
CPU	 195	 0.05
CPU	 197	 0.05
CPU	 199	 0.066675
IO	 0	 340.6
IO	 2	 340.917
IO	 4	 341.217
IO	 6	 341.533
IO	 8	 341.767
IO	 10	 342.033
IO	 12	 342.317
IO	 14	 342.533
IO	 16	 342.75
IO	 18	 342.917
IO	 20	 343.15
IO	 22	 343.35
IO	 24	 343.567
IO	 26	 343.783
IO	 28	 343.95
IO	 30	 344.167
IO	 32	 344.4
IO	 34	 344.617
IO	 36	 344.783
IO	 38	 344.983
IO	 40	 345.167
IO	 42	 345.317
IO	 44	 345.517
IO	 46	 345.667
IO	 48	 345.833
IO	 50	 345.933
IO	 52	 346.1
IO	 54	 346.25
IO	 56	 346.367
IO	 58	 346.467
IO	 60	 346.533
IO	 62	 346.6
IO	 64	 346.7
IO	 66	 346.8
IO	 68	 346.917
IO	 70	 347.017
IO	 72	 347.133
IO	 74	 347.267
IO	 76	 347.383
IO	 78	 347.483
IO	 80	 347.55
IO	 82	 347.683
IO	 84	 347.733
IO	 86	 347.75
IO	 88	 347.733
IO	 90	 347.717
IO	 92	 347.683
IO	 94	 347.667
IO	 96	 347.667
IO	 98	 347.617
IO	 100	 347.567
IO	 102	 347.567
IO	 104	 347.567
IO	 106	 347.533
IO	 108	 347.517
IO	 110	 347.5
IO	 112	 347.467
IO	 114	 347.517
IO	 116	 347.5
IO	 118	 347.467
IO	 120	 347.433
IO	 122	 347.35
IO	 124	 347.283
IO	 126	 347.25
IO	 128	 347.233
IO	 130	 347.183
IO	 132	 347.083
IO	 134	 346.967
IO	 136	 346.867
IO	 138	 346.75
IO	 140	 346.633
IO	 142	 346.517
IO	 144	 346.417
IO	 146	 346.317
IO	 148	 346.2
IO	 150	 346.017
IO	 152	 345.833
IO	 154	 345.683
IO	 156	 345.55
IO	 158	 345.417
IO	 160	 345.25
IO	 162	 345.133
IO	 164	 345
IO	 166	 344.883
IO	 168	 344.7
IO	 170	 344.517
IO	 172	 344.283
IO	 174	 344.05
IO	 176	 343.883
IO	 178	 343.7
IO	 180	 343.517
IO	 182	 343.267
IO	 184	 343.017
IO	 186	 342.733
IO	 188	 342.467
IO	 190	 342.2
IO	 192	 342.017
IO	 194	 341.817
IO	 196	 341.617
IO	 198	 341.4
